date,market,ticker,community,ari_stability
2010-04-08,nifty50,TCS.NS,3,0.8762622671028303
2010-04-08,nifty50,TECHM.NS,3,0.8762622671028303
2010-04-08,nifty50,TITAN.NS,4,0.8762622671028303
2010-04-08,nifty50,ULTRACEMCO.NS,0,0.8762622671028303
2010-04-08,nifty50,WIPRO.NS,3,0.8762622671028303
2010-04-09,nifty50,ADANIENT.NS,0,0.5969013672351287
2010-04-09,nifty50,ADANIPORTS.NS,0,0.5969013672351287
2010-04-09,nifty50,ASIANPAINT.NS,5,0.5969013672351287
2010-04-09,nifty50,AXISBANK.NS,5,0.5969013672351287
2010-04-09,nifty50,BAJAJFINSV.NS,0,0.5969013672351287
2010-04-09,nifty50,BAJFINANCE.NS,0,0.5969013672351287
2010-04-09,nifty50,BHARTIARTL.NS,0,0.5969013672351287
2010-04-09,nifty50,HCLTECH.NS,3,0.5969013672351287
2010-04-09,nifty50,HDFCBANK.NS,5,0.5969013672351287
2010-04-09,nifty50,HINDUNILVR.NS,1,0.5969013672351287
2010-04-09,nifty50,ICICIBANK.NS,4,0.5969013672351287
2010-04-09,nifty50,INFY.NS,3,0.5969013672351287
2010-04-09,nifty50,ITC.NS,0,0.5969013672351287
2010-04-09,nifty50,JSWSTEEL.NS,0,0.5969013672351287
2010-04-09,nifty50,KOTAKBANK.NS,4,0.5969013672351287
2010-04-09,nifty50,LT.NS,1,0.5969013672351287
2010-04-09,nifty50,M&M.NS,0,0.5969013672351287
2010-04-09,nifty50,MARUTI.NS,0,0.5969013672351287
2010-04-09,nifty50,NTPC.NS,4,0.5969013672351287
2010-04-09,nifty50,ONGC.NS,1,0.5969013672351287
2010-04-09,nifty50,POWERGRID.NS,1,0.5969013672351287
2010-04-09,nifty50,RELIANCE.NS,0,0.5969013672351287
2010-04-09,nifty50,SBIN.NS,4,0.5969013672351287
2010-04-09,nifty50,SUNPHARMA.NS,0,0.5969013672351287
2010-04-09,nifty50,TATASTEEL.NS,0,0.5969013672351287
2010-04-09,nifty50,TCS.NS,3,0.5969013672351287
2010-04-09,nifty50,TECHM.NS,3,0.5969013672351287
2010-04-09,nifty50,TITAN.NS,5,0.5969013672351287
2010-04-09,nifty50,ULTRACEMCO.NS,1,0.5969013672351287
2010-04-09,nifty50,WIPRO.NS,3,0.5969013672351287
2010-04-12,nifty50,ADANIENT.NS,1,0.3489242282507016
2010-04-12,nifty50,ADANIPORTS.NS,4,0.3489242282507016
2010-04-12,nifty50,ASIANPAINT.NS,1,0.3489242282507016
2010-04-12,nifty50,AXISBANK.NS,0,0.3489242282507016
2010-04-12,nifty50,BAJAJFINSV.NS,4,0.3489242282507016
2010-04-12,nifty50,BAJFINANCE.NS,4,0.3489242282507016
2010-04-12,nifty50,BHARTIARTL.NS,4,0.3489242282507016
2010-04-12,nifty50,HCLTECH.NS,0,0.3489242282507016
2010-04-12,nifty50,HDFCBANK.NS,0,0.3489242282507016
2010-04-12,nifty50,HINDUNILVR.NS,2,0.3489242282507016
2010-04-12,nifty50,ICICIBANK.NS,2,0.3489242282507016
2010-04-12,nifty50,INFY.NS,3,0.3489242282507016
2010-04-12,nifty50,ITC.NS,0,0.3489242282507016
2010-04-12,nifty50,JSWSTEEL.NS,0,0.3489242282507016
2010-04-12,nifty50,KOTAKBANK.NS,4,0.3489242282507016
2010-04-12,nifty50,LT.NS,2,0.3489242282507016
2010-04-12,nifty50,M&M.NS,4,0.3489242282507016
2010-04-12,nifty50,MARUTI.NS,4,0.3489242282507016
2010-04-12,nifty50,NTPC.NS,2,0.3489242282507016
2010-04-12,nifty50,ONGC.NS,2,0.3489242282507016
2010-04-12,nifty50,POWERGRID.NS,2,0.3489242282507016
2010-04-12,nifty50,RELIANCE.NS,0,0.3489242282507016
2010-04-12,nifty50,SBIN.NS,2,0.3489242282507016
2010-04-12,nifty50,SUNPHARMA.NS,4,0.3489242282507016
2010-04-12,nifty50,TATASTEEL.NS,0,0.3489242282507016
2010-04-12,nifty50,TCS.NS,3,0.3489242282507016
2010-04-12,nifty50,TECHM.NS,0,0.3489242282507016
2010-04-12,nifty50,TITAN.NS,1,0.3489242282507016
2010-04-12,nifty50,ULTRACEMCO.NS,2,0.3489242282507016
2010-04-12,nifty50,WIPRO.NS,3,0.3489242282507016
2010-04-13,nifty50,ADANIENT.NS,0,0.34479371316306484
2010-04-13,nifty50,ADANIPORTS.NS,2,0.34479371316306484
2010-04-13,nifty50,ASIANPAINT.NS,0,0.34479371316306484
2010-04-13,nifty50,AXISBANK.NS,2,0.34479371316306484
2010-04-13,nifty50,BAJAJFINSV.NS,2,0.34479371316306484
2010-04-13,nifty50,BAJFINANCE.NS,1,0.34479371316306484
2010-04-13,nifty50,BHARTIARTL.NS,1,0.34479371316306484
2010-04-13,nifty50,HCLTECH.NS,5,0.34479371316306484
2010-04-13,nifty50,HDFCBANK.NS,2,0.34479371316306484
2010-04-13,nifty50,HINDUNILVR.NS,1,0.34479371316306484
2010-04-13,nifty50,ICICIBANK.NS,4,0.34479371316306484
2010-04-13,nifty50,INFY.NS,3,0.34479371316306484
2010-04-13,nifty50,ITC.NS,1,0.34479371316306484
2010-04-13,nifty50,JSWSTEEL.NS,1,0.34479371316306484
2010-04-13,nifty50,KOTAKBANK.NS,2,0.34479371316306484
2010-04-13,nifty50,LT.NS,4,0.34479371316306484
2010-04-13,nifty50,M&M.NS,2,0.34479371316306484
2010-04-13,nifty50,MARUTI.NS,2,0.34479371316306484
2010-04-13,nifty50,NTPC.NS,4,0.34479371316306484
2010-04-13,nifty50,ONGC.NS,1,0.34479371316306484
2010-04-13,nifty50,POWERGRID.NS,1,0.34479371316306484
