date,VALE3.SA,PETR4.SA,PETR3.SA,ITUB4.SA,BBDC4.SA,BBAS3.SA,ABEV3.SA,WEGE3.SA,CMIG4.SA,RENT3.SA,SUZB3.SA,SBSP3.SA,ITSA4.SA,UGPA3.SA,CSAN3.SA,ENEV3.SA,RADL3.SA,FLRY3.SA,SMTO3.SA,BEEF3.SA,CSNA3.SA,GGBR4.SA,USIM5.SA,LREN3.SA,SANB11.SA,BBDC3.SA,YDUQ3.SA,MULT3.SA,EZTC3.SA,MRVE3.SA
2012-10-29,15.887979507446289,4.967580318450928,5.873045444488525,5.7130208015441895,5.579504489898682,4.219415187835693,7.743250370025635,2.6005799770355225,2.0410916805267334,7.256103038787842,16.453237533569336,3.925654649734497,1.6806504726409912,6.652761936187744,5.984210014343262,142.75823974609375,3.741978883743286,5.9692912101745605,5.852058410644531,7.9880242347717285,5.401888847351074,8.307138442993164,7.713921546936035,7.009157180786133,5.277206897735596,4.663608551025391,8.362653732299805,14.07380199432373,8.0692777633667,5.988743782043457
2012-10-30,15.964712142944336,5.00946044921875,5.926194190979004,5.7825026512146,5.6195831298828125,4.223272800445557,7.679624557495117,2.602816581726074,2.0618526935577393,7.374434947967529,16.453237533569336,4.002985954284668,1.6976838111877441,6.6681437492370605,6.0923004150390625,146.2401580810547,3.6785006523132324,5.918050765991211,5.880114555358887,8.168885231018066,5.522790908813477,8.353572845458984,7.830798149108887,7.027494430541992,5.277206897735596,4.700105667114258,8.362653732299805,14.323724746704102,8.190226554870605,5.960522651672363
2012-10-31,15.964712142944336,4.839609146118164,5.713595390319824,5.728457450866699,5.576019287109375,4.177011966705322,7.623814105987549,2.609527826309204,2.0178403854370117,7.522342681884766,16.453237533569336,3.911098003387451,1.6844350099563599,6.552775859832764,6.1016998291015625,149.44351196289062,3.637807846069336,6.1204447746276855,5.933888912200928,8.289459228515625,5.430905818939209,8.242131233215332,7.643795490264893,7.259171009063721,5.322995662689209,4.646227836608887,8.516704559326172,14.029003143310547,8.280158042907715,5.813767910003662
2012-11-01,16.36542320251465,4.851241588592529,5.7534589767456055,5.986257076263428,5.7764058113098145,4.450723171234131,7.70083475112915,2.6173579692840576,2.069329261779785,7.712515354156494,16.453237533569336,3.9120078086853027,1.7601393461227417,6.568159103393555,6.24268913269043,159.61068725585938,3.782670497894287,6.046145439147949,5.889466285705566,8.440177917480469,5.561478137969971,8.344285011291504,8.017803192138672,7.432929992675781,5.540494918823242,4.821784019470215,8.668551445007324,14.08322811126709,8.36699104309082,5.983100891113281
2012-11-05,16.22048568725586,4.9419846534729,5.846470832824707,5.980465888977051,5.780014991760254,4.325432777404785,7.729856491088867,2.7034823894500732,2.010371685028076,7.63856315612793,16.453237533569336,3.954313039779663,1.7525691986083984,6.522011756896973,6.234856128692627,156.8251495361328,3.711052417755127,5.930860996246338,5.833353519439697,8.387426376342773,5.513118267059326,8.395362854003906,8.002220153808594,7.389490127563477,5.4451003074646,4.8263068199157715,8.692760467529297,14.076159477233887,8.419715881347656,6.011322975158691
2012-11-06,16.297222137451172,5.0443620681762695,5.963399887084961,6.036458969116211,5.858477592468262,4.433374881744385,7.723155498504639,2.6844682693481445,2.0053870677948,7.733648300170898,16.453237533569336,3.910188674926758,1.7696040868759155,6.598923683166504,6.148697376251221,155.29312133789062,3.610137701034546,5.892431735992432,5.933888912200928,8.658717155456543,5.7210693359375,8.706476211547852,8.547648429870605,7.471540451049805,5.494706630706787,4.890655517578125,8.791790008544922,14.095013618469238,8.559267044067383,6.20323371887207
2012-11-07,16.126708984375,4.92802619934082,5.817237377166748,5.885839462280273,5.718990325927734,4.327359199523926,7.710878849029541,2.6744019985198975,1.9754972457885742,7.729421615600586,16.453237533569336,3.8819847106933594,1.7260723114013672,6.652761936187744,6.031205654144287,157.38226318359375,3.5971179008483887,5.910365104675293,5.961946964263916,8.779292106628418,5.513118267059326,8.478946685791016,8.41518783569336,7.4454779624938965,5.380231857299805,4.782824993133545,8.582724571228027,13.486702919006348,8.562370300292969,6.208878517150879
2012-11-08,15.764349937438965,4.795401096343994,5.649816513061523,5.754531383514404,5.624839782714844,4.134602069854736,7.65172004699707,2.6397271156311035,1.8891327381134033,7.437824726104736,16.453237533569336,3.8105695247650146,1.6901127099990845,6.772740840911865,6.167494773864746,158.49647521972656,3.652458667755127,5.715660095214844,5.912846565246582,8.508001327514648,5.3728718757629395,8.40464973449707,8.493104934692383,7.432929992675781,5.315366268157959,4.713255405426025,8.668551445007324,13.91110897064209,8.47863483428955,5.943589687347412
2012-11-09,15.900769233703613,4.834955215454102,5.697651386260986,5.758392333984375,5.614371299743652,4.038228511810303,7.497681140899658,2.628542423248291,1.94892156124115,7.509669780731201,16.453237533569336,3.811934232711792,1.6844350099563599,6.714291572570801,6.198825359344482,160.5856170654297,3.621530532836914,5.9692912101745605,5.915184497833252,8.666254043579102,5.343855857849121,8.418582916259766,8.306099891662598,7.432929992675781,5.342076301574707,4.709778308868408,8.690558433532715,13.904036521911621,8.438319206237793,6.011322975158691
2012-11-12,15.772881507873535,4.755846977233887,5.599325180053711,5.754531383514404,5.577759742736816,4.003531455993652,7.525588512420654,2.6263043880462646,1.9331450462341309,7.283572673797607,16.453237533569336,3.7687196731567383,1.6901127099990845,6.845035552978516,6.128332138061523,153.20396423339844,3.5808393955230713,5.892431735992432,5.838028907775879,8.658717155456543,5.2664794921875,8.423226356506348,8.41518783569336,7.41265869140625,5.3611531257629395,4.661080837249756,8.721367835998535,13.651750564575195,8.335981369018555,5.8363447189331055
