date,YUM,WM,WAT,WEC,WFC,WELL,WST,WDC,WY,WSM,WMB,WTW,TSN,WYNN,XEL,USB,ZBH,AOS,ABT,UDR,ACN,ADBE,AMD,AES,AFL,A,APD,ULTA,AKAM,ALB
2023-02-09,122.66014099121094,144.76266479492188,336.6700134277344,80.29531860351562,43.79655075073242,68.4410629272461,265.0574035644531,31.60206413269043,29.927139282226562,59.734745025634766,27.22480583190918,229.21705627441406,53.725730895996094,105.04261779785156,60.25838851928711,41.84851837158203,124.64311218261719,61.96135711669922,101.25597381591797,38.103370666503906,271.18499755859375,375.80999755859375,83.20999908447266,22.0203914642334,64.49177551269531,148.6992950439453,263.8842468261719,522.0800170898438,85.70999908447266,255.09393310546875
2023-02-10,122.80039978027344,146.46429443359375,333.7799987792969,82.37071228027344,43.74131774902344,69.63431549072266,268.7345275878906,32.36972427368164,29.776662826538086,58.48015594482422,27.65943145751953,234.71319580078125,53.504234313964844,105.09097290039062,61.29671859741211,41.788448333740234,124.27393341064453,62.243812561035156,101.3403091430664,38.2508544921875,270.0438232421875,370.989990234375,81.4800033569336,22.476640701293945,64.72332000732422,148.8651885986328,264.7396240234375,515.75,85.5,255.95254516601562
2023-02-13,123.93196868896484,145.23800659179688,339.04998779296875,82.87834930419922,44.31212615966797,70.19856262207031,270.8852844238281,32.392303466796875,30.27234649658203,61.555320739746094,27.650739669799805,237.60997009277344,54.009239196777344,105.71005249023438,61.50257873535156,42.12310791015625,124.40995788574219,64.05154418945312,101.67759704589844,38.57185745239258,274.21868896484375,375.0,83.12999725341797,22.683244705200195,65.76994323730469,150.86569213867188,263.7094421386719,520.1799926757812,87.97000122070312,257.51708984375
2023-02-14,122.35150909423828,143.86907958984375,339.32000732421875,81.6671371459961,44.652774810791016,70.06907653808594,273.591064453125,32.84386444091797,29.790536880493164,61.027069091796875,27.746353149414062,231.62461853027344,53.94722366333008,105.5166015625,60.849159240722656,42.15742874145508,123.1080551147461,63.53369903564453,100.49706268310547,38.73670196533203,270.81402587890625,377.8999938964844,85.94999694824219,22.631591796875,64.4841537475586,149.34335327148438,258.91717529296875,524.6500244140625,87.79000091552734,258.2517395019531
2023-02-15,123.13706970214844,144.6295928955078,336.8999938964844,82.03228759765625,44.16482162475586,70.04133605957031,276.7032165527344,32.86643981933594,29.863264083862305,61.89963912963867,27.90281867980957,232.51666259765625,54.26617431640625,104.91685485839844,60.777549743652344,42.11452102661133,122.91373443603516,64.05154418945312,100.51579284667969,39.05768966674805,273.5529479980469,375.94000244140625,85.18000030517578,22.975929260253906,64.54006958007812,148.08453369140625,261.6490478515625,526.5599975585938,78.66000366210938,260.24560546875
2023-02-16,123.1838150024414,144.75315856933594,327.3299865722656,81.58698272705078,43.47430419921875,72.19657897949219,316.93304443359375,32.038578033447266,29.490543365478516,62.409027099609375,27.894128799438477,232.4687042236328,53.77002716064453,104.92652893066406,60.20468521118164,41.65974044799805,121.55355072021484,63.75965881347656,99.3914566040039,39.014312744140625,267.43804931640625,365.1600036621094,80.08000183105469,22.70046043395996,64.40962219238281,144.69833374023438,258.2181701660156,531.5599975585938,77.06999969482422,272.4856262207031
2023-02-17,123.48310089111328,147.27236938476562,328.7300109863281,82.70913696289062,43.722896575927734,71.59532165527344,310.9367980957031,31.293493270874023,29.272363662719727,61.593055725097656,27.172651290893555,231.0587158203125,54.37248611450195,105.44889831542969,60.87601089477539,41.702632904052734,122.38908386230469,63.3077278137207,100.00984191894531,38.823455810546875,263.4724426269531,356.8500061035156,78.5,22.579938888549805,64.63324737548828,144.67881774902344,257.27996826171875,530.0,77.30000305175781,246.145263671875
2023-02-21,122.7080078125,145.00987243652344,320.20001220703125,81.48011779785156,42.57205581665039,71.0588150024414,303.959228515625,30.142000198364258,27.972381591796875,60.451656341552734,26.764108657836914,227.45217895507812,53.79661560058594,103.649658203125,60.150970458984375,40.92178726196289,120.47509002685547,61.82954406738281,97.11466979980469,38.042640686035156,255.95962524414062,346.70001220703125,76.7699966430664,22.01178741455078,63.477901458740234,139.95571899414062,255.25637817382812,524.9400024414062,76.4000015258789,230.83334350585938
2023-02-22,121.48664093017578,144.6390838623047,321.1000061035156,81.16840362548828,42.360294342041016,69.9488296508789,302.8392028808594,29.780750274658203,28.036014556884766,60.67805480957031,26.86841583251953,226.89584350585938,54.70030975341797,104.15267181396484,59.69447708129883,40.79308319091797,120.10588836669922,61.641239166259766,96.21520233154297,38.242183685302734,256.41607666015625,348.7200012207031,76.61000061035156,21.856834411621094,63.69221115112305,138.64810180664062,255.97386169433594,531.1099853515625,76.8499984741211,235.11688232421875
2023-02-23,120.88536071777344,143.52687072753906,323.05999755859375,81.1327896118164,42.581260681152344,70.45757293701172,309.2617492675781,29.946321487426758,28.236013412475586,59.555511474609375,26.9901123046875,227.51925659179688,55.24961471557617,102.3824462890625,59.37223815917969,40.94752883911133,119.6686782836914,61.96135711669922,96.08403778076172,38.346290588378906,257.93768310546875,347.0199890136719,79.75,21.856834411621094,63.35678482055664,139.7410430908203,257.2891540527344,531.469970703125,75.1500015258789,242.1765594482422
2023-02-24,119.15669250488281,143.84059143066406,314.04998779296875,81.06153106689453,42.92190170288086,69.25506591796875,307.4975280761719,29.43454933166504,28.063289642333984,58.80559158325195,27.10311508178711,225.12132263183594,54.24845886230469,102.08256530761719,58.90678024291992,40.87888717651367,119.2120361328125,61.10457992553711,94.12580108642578,37.85177993774414,253.46798706054688,320.5400085449219,78.08999633789062,21.796573638916016,63.887855529785156,137.78936767578125,258.4481506347656,519.989990234375,72.70999908447266,238.045654296875
2023-02-27,118.91242218017578,143.61241149902344,310.0400085449219,80.1887435913086,43.0692138671875,69.26438903808594,310.1834411621094,28.982982635498047,28.09056282043457,59.871524810791016,26.685874938964844,226.9629669189453,53.52195358276367,101.70532989501953,58.539791107177734,40.8274040222168,119.79498291015625,61.500022888183594,93.47930145263672,37.357269287109375,253.20172119140625,322.32000732421875,78.7699966430664,21.417802810668945,63.571075439453125,138.74566650390625,262.5321350097656,523.1500244140625,73.30000305175781,245.20074462890625
2023-02-28,119.46672058105469,142.36705017089844,310.8900146484375,78.9597396850586,43.06001663208008,69.12451934814453,314.2173767089844,28.960405349731445,28.40873908996582,58.91878890991211,26.16432762145996,224.7952117919922,52.90573501586914,104.82978820800781,57.79684829711914,40.956111907958984,120.3487777709961,61.7918815612793,95.30636596679688,37.16640853881836,252.53598022460938,323.95001220703125,78.58000183105469,21.245635986328125,63.496543884277344,138.54074096679688,263.0471496582031,518.7999877929688,72.5999984741211,242.61538696289062
2023-03-01,118.56480407714844,141.48300170898438,309.25,77.0984115600586,42.977149963378906,68.16392517089844,315.4562683105469,28.689464569091797,28.799644470214844,58.25375747680664,26.02524757385254,222.9055938720703,52.95038604736328,108.55403137207031,56.633216857910156,40.59572219848633,118.60966491699219,62.86521911621094,94.47248077392578,36.134010314941406,250.67208862304688,323.3800048828125,78.29000091552734,21.20258903503418,63.46860122680664,134.1884765625,265.1627197265625,516.02001953125,73.05000305175781,241.02220153808594
2023-03-02,120.89476013183594,142.59519958496094,321.3599853515625,78.38975524902344,42.16695022583008,69.3390121459961,319.8371276855469,28.88514518737793,28.671607971191406,58.16415786743164,26.442485809326172,227.9221649169922,52.74497985839844,109.70515441894531,57.590980529785156,39.73764419555664,119.49378967285156,63.68433380126953,96.15898895263672,36.533077239990234,252.26022338867188,333.5,80.44000244140625,21.211198806762695,62.94682693481445,138.2480010986328,268.61199951171875,521.1199951171875,73.51000213623047,238.86610412597656
2023-03-03,121.82486724853516,142.67127990722656,326.8900146484375,79.78797912597656,43.133663177490234,70.23429107666016,326.3388671875,29.04319190979004,28.95511817932129,57.970767974853516,26.920570373535156,231.0203399658203,52.89680480957031,112.04609680175781,58.27125549316406,40.424095153808594,122.6319808959961,64.14567565917969,97.86421203613281,37.287864685058594,256.00714111328125,344.0400085449219,81.5199966430664,21.60719108581543,63.76673126220703,140.4534149169922,271.14154052734375,522.0599975585938,75.6500015258789,247.44268798828125
