date,market,ari_stability,market_volatility
2023-03-16,bovespa,0.4595588235294117,22.09468108700602
2023-04-17,bovespa,0.2258064516129032,28.956892818736534
2023-05-18,bovespa,0.2928571428571428,24.01737275137333
2023-06-19,bovespa,0.3488372093023256,16.519393683620542
2023-07-18,bovespa,0.7244094488188977,17.95651593504089
2023-08-16,bovespa,0.1749379652605459,13.010770589356724
2023-09-15,bovespa,0.364963503649635,17.7692536751047
2023-10-17,bovespa,0.4615384615384615,19.67899116990905
2023-11-17,bovespa,0.4295302013422818,26.181201215633966
2023-12-18,bovespa,0.1373998767714109,17.01909611972854
2024-01-19,bovespa,0.3052109181141439,16.107504786132804
2024-02-21,bovespa,0.5407458563535912,15.38827460665505
2024-03-21,bovespa,0.5466939331970007,14.505690175408493
2024-04-22,bovespa,0.3539147040101846,15.874117171474278
2024-05-22,bovespa,0.2679525912154311,17.479906209310982
2024-06-21,bovespa,0.2191494306297931,14.936472484581047
2024-07-22,bovespa,0.364963503649635,15.629660595211812
2024-08-20,bovespa,0.3610108303249097,16.718211503423763
2024-09-18,bovespa,0.7075812274368231,15.394642282351132
2024-10-17,bovespa,0.3671875,16.74364062735655
2024-11-18,bovespa,0.1215431094585173,17.520667349344283
2024-12-18,bovespa,0.2358732876712329,31.928507286001306
